"convocation","full_name","birthday"
8,"Кіраль Сергій Іванович","21.3.1975"
8,"Кірш Олександр Вікторович","24.9.1961"
8,"Кісельов Андрій Миколайович","2.1.1981"
8,"Кіссе Антон Іванович","10.10.1958"
8,"Кіт Андрій Богданович","2.11.1971"
8,"Кадикало Микола Олегович","19.12.1974"
8,"Каплін Сергій Миколайович","15.12.1979"
8,"Карпунцов Валерій Віталійович","15.6.1978"
8,"Кацер-Бучковська Наталія Володимирівна","15.3.1983"
8,"Кацуба Володимир Михайлович","14.7.1957"
8,"Квіт Сергій Миронович","26.11.1965"
8,"Кириленко Іван Григорович","2.10.1956"
8,"Кириленко В’ячеслав Анатолійович","7.6.1968"
8,"Кириченко Олексій Миколайович","16.3.1975"
8,"Кишкар Павло Миколайович","22.9.1980"
8,"Клімов Леонід Михайлович","31.3.1953"
8,"Климпуш-Цинцадзе Іванна Орестівна","5.7.1972"
8,"Клюєв Сергій Петрович","19.8.1969"
8,"Княжицький Микола Леонідович","2.6.1968"
8,"Князевич Руслан Петрович","28.6.1974"
8,"Кобцев Михайло Валентинович","10.1.1969"
8,"Ковальчук Віталій Анатолійович","23.5.1969"
8,"Ковальчук Наталія Володимирівна","19.9.1977"
8,"Кодола Олександр Михайлович","17.2.1982"
8,"Кожем’якін Андрій Анатолійович","13.11.1965"
8,"Козак Тарас Романович","6.4.1972"
8,"Козаченко Леонід Петрович","14.5.1955"
8,"Козир Борис Юрійович","6.3.1975"
8,"Колєсніков Дмитро Валерійович","27.3.1972"
8,"Колганова Олена Валеріївна","9.12.1969"
8,"Кондратюк Олена Костянтинівна","17.11.1970"
8,"Кононенко Ігор Віталійович","21.8.1965"
8,"Констанкевич Ірина Мирославівна","23.6.1965"
8,"Константіновський Вячеслав Леонідович","11.11.1960"
8,"Корнацький Аркадій Олексійович","7.7.1953"
8,"Королевська Наталія Юріївна","18.5.1975"
8,"Король Віктор Миколайович","3.3.1948"
8,"Корчик Віталій Андрійович","18.4.1984"
8,"Корчинська Оксана Анатоліївна","17.11.1970"
8,"Костенко Павло Петрович","9.10.1976"
8,"Котвіцький Ігор Олександрович","24.1.1970"
8,"Кошелєва Альона Володимирівна","14.7.1990"
8,"Кремінь Тарас Дмитрович","10.6.1978"
8,"Кривенко Віктор Миколайович","9.1.1982"
8,"Кривенко Вадим Валерійович","8.9.1968"
8,"Кривохатько Вадим Вікторович","7.1.1962"
8,"Кривошея Геннадій Григорович","2.7.1977"
8,"Кришин Олег Юрійович","27.11.1967"
8,"Крулько Іван Іванович","20.7.1981"
8,"Ксенжук Олександр Степанович","11.6.1968"
8,"Кубів Степан Іванович","19.3.1962"
8,"Кудлаєнко Сергій Володимирович","13.10.1975"
8,"Кужель Олександра Володимирівна","4.7.1953"
8,"Кузьменко Анатолій Іванович","29.7.1950"
8,"Кулініч Олег Іванович","25.11.1966"
8,"Куліч Валерій Петрович","28.8.1973"
8,"Куліченко Іван Іванович","7.7.1955"
8,"Куніцин Сергій Володимирович","27.7.1960"
8,"Купрієнко Олег Васильович","18.8.1964"
8,"Купрій Віталій Миколайович","20.8.1973"
8,"Куренной Володимир Костянтинович","2.8.1967"
8,"Курило Віталій Семенович","2.2.1957"
8,"Курячий Максим Павлович","8.11.1979"
8,"Кутовий Тарас Вікторович","25.2.1976"
8,"Кучер Микола Іванович","24.8.1959"
8,"Лівік Олександр Петрович","30.6.1970"
8,"Лінько Дмитро Володимирович","14.7.1987"
8,"Лабазюк Сергій Петрович","4.6.1980"
8,"Лаврик Микола Іванович","30.6.1952"
8,"Лаврик Олег Васильович","20.4.1973"
8,"Ланьо Михайло Іванович","17.11.1964"
8,"Лапін Ігор Олександрович","28.5.1969"
8,"Ларін Сергій Миколайович","1.1.1962"
8,"Левус Андрій Мар’янович","9.8.1979"
8,"Левченко Юрій Володимирович","1.10.1984"
8,"Ледовських Олена Володимирівна","6.4.1960"
8,"Ленський Олексій Олексійович","25.2.1975"
8,"Лесюк Ярослав Васильович","8.5.1952"
8,"Лещенко Сергій Анатолійович","30.8.1980"
8,"Литвин Володимир Михайлович","28.4.1956"
8,"Логвинський Георгій Володимирович","3.8.1978"
8,"Лозовой Андрій Сергійович","3.6.1989"
8,"Лопушанський Андрій Ярославович","4.12.1962"
8,"Лубінець Дмитро Валерійович","4.7.1981"
8,"Лук’янчук Руслан Валерійович","19.3.1972"
8,"Лунченко Валерій Валерійович","13.10.1982"
8,"Луценко Ігор Вікторович","10.11.1978"
8,"Луценко Ірина Степанівна","7.2.1966"
8,"Луценко Юрій Віталійович","14.12.1964"
8,"Льовочкін Сергій Володимирович","17.7.1972"
8,"Льовочкіна Юлія Володимирівна","17.2.1977"
8,"Люшняк Микола Володимирович","8.2.1974"
8,"Ляшко Олег Валерійович","3.12.1972"
8,"Мірошніченко Іван Володимирович","29.8.1972"
8,"Мірошник Андрій Миколайович","2.11.1980"
8,"Мірошниченко Юрій Романович","3.2.1970"
8,"Міщенко Сергій Григорович","13.8.1971"
8,"Макар’ян Давид Борисович","12.8.1984"
8,"Македон Юрій Миколайович","24.10.1980"
8,"Мамчур Юлій Валерійович","15.8.1971"
8,"Маркевич Ярослав Володимирович","3.12.1973"
8,"Мартиненко Микола Володимирович","12.1.1961"
8,"Мартиняк Сергій Васильович","4.3.1971"
8,"Мартовицький Артур Володимирович","16.6.1964"
8,"Марченко Олександр Олександрович","14.1.1965"
8,"Масоріна Олена Сергіївна","17.3.1986"
8,"Матіос Марія Василівна","19.12.1959"
8,"Матвієнко Анатолій Сергійович","23.3.1953"
8,"Матвієнков Сергій Анатолійович","16.11.1957"
8,"Матвійчук Едуард Леонідович","27.4.1963"
8,"Матейченко Костянтин Володимирович","17.12.1970"
8,"Матківський Богдан Миронович","14.2.1980"
8,"Матузко Олена Олександрівна","4.11.1976"
8,"Мацола Роман Миколайович","11.8.1974"
8,"Медуниця Олег Вячеславович","27.7.1971"
8,"Мельник Сергій Іванович","22.2.1965"
8,"Мельниченко Володимир Володимирович","1.2.1965"
8,"Мельничук Іван Іванович","8.2.1969"
8,"Мельничук Сергій Петрович","26.1.1972"
8,"Мепарішвілі Хвича Нодарович","7.8.1972"
8,"Микитась Максим Вікторович","13.9.1980"
8,"Мирний Іван Миколайович","6.7.1954"
8,"Мисик Володимир Юрійович","31.1.1965"
8,"Молоток Ігор Федорович","4.6.1967"
